article_id,article_version,last_updated,r_ncd_id,r_ncd_version,related_num,source_article_id,url
58918,90,04/29/2025,0,1,1,58918,/data/ncd?ncdid=0&ncdver=1
57778,59,04/29/2025,158,1,1,57778,/data/ncd?ncdid=158&ncdver=1
58812,81,04/29/2025,333,1,1,58812,/data/ncd?ncdid=333&ncdver=1
56786,77,04/29/2025,158,1,1,56786,/data/ncd?ncdid=158&ncdver=1
52571,143,04/29/2025,0,1,1,52571,/data/ncd?ncdid=0&ncdver=1
60463,5,07/07/2026,112,3,1,60463,/data/ncd?ncdid=112&ncdver=3
53127,193,04/29/2025,0,1,1,53127,/data/ncd?ncdid=0&ncdver=1
52800,98,04/29/2025,0,1,1,52800,/data/ncd?ncdid=0&ncdver=1
53066,99,04/29/2025,0,1,1,53066,/data/ncd?ncdid=0&ncdver=1
60447,3,07/08/2026,112,3,1,60447,/data/ncd?ncdid=112&ncdver=3
60446,3,07/07/2026,112,3,1,60446,/data/ncd?ncdid=112&ncdver=3
53033,141,04/29/2025,0,1,1,53033,/data/ncd?ncdid=0&ncdver=1
60438,5,07/08/2026,112,3,1,60438,/data/ncd?ncdid=112&ncdver=3
60146,6,07/08/2026,112,3,1,60146,/data/ncd?ncdid=112&ncdver=3
53032,145,04/29/2025,0,1,1,53032,/data/ncd?ncdid=0&ncdver=1
60161,4,07/08/2026,0,1,1,60161,/data/ncd?ncdid=0&ncdver=1
60439,4,07/06/2026,0,1,1,60439,/data/ncd?ncdid=0&ncdver=1
52513,50,04/29/2025,65,1,1,52513,/data/ncd?ncdid=65&ncdver=1
58747,65,04/29/2025,53,1,1,58747,/data/ncd?ncdid=53&ncdver=1
58747,65,04/29/2025,352,1,2,58747,/data/ncd?ncdid=352&ncdver=1
58747,65,04/29/2025,361,1,3,58747,/data/ncd?ncdid=361&ncdver=1
58747,65,04/29/2025,365,1,4,58747,/data/ncd?ncdid=365&ncdver=1
58747,65,04/29/2025,369,1,5,58747,/data/ncd?ncdid=369&ncdver=1
58747,65,04/29/2025,335,1,6,58747,/data/ncd?ncdid=335&ncdver=1
60462,3,06/26/2026,0,1,1,60462,/data/ncd?ncdid=0&ncdver=1
56452,22,04/29/2025,0,1,1,56452,/data/ncd?ncdid=0&ncdver=1
56606,22,04/29/2025,0,1,1,56606,/data/ncd?ncdid=0&ncdver=1
53387,35,04/29/2025,0,1,1,53387,/data/ncd?ncdid=0&ncdver=1
56748,31,04/29/2025,0,1,1,56748,/data/ncd?ncdid=0&ncdver=1
55239,65,04/29/2025,0,1,1,55239,/data/ncd?ncdid=0&ncdver=1
56718,39,04/29/2025,0,1,1,56718,/data/ncd?ncdid=0&ncdver=1
55426,132,04/29/2025,0,1,1,55426,/data/ncd?ncdid=0&ncdver=1
57187,39,08/28/2015,158,1,1,57187,/data/ncd?ncdid=158&ncdver=1
56818,55,04/29/2025,0,1,1,56818,/data/ncd?ncdid=0&ncdver=1
58713,13,04/29/2025,0,1,1,58713,/data/ncd?ncdid=0&ncdver=1
52509,73,04/29/2025,0,1,1,52509,/data/ncd?ncdid=0&ncdver=1
60217,4,06/19/2026,0,1,1,60217,/data/ncd?ncdid=0&ncdver=1
60205,4,06/19/2026,0,1,1,60205,/data/ncd?ncdid=0&ncdver=1
60450,2,06/19/2026,0,1,1,60450,/data/ncd?ncdid=0&ncdver=1
60449,2,06/19/2026,0,1,1,60449,/data/ncd?ncdid=0&ncdver=1
60458,4,06/19/2026,0,1,1,60458,/data/ncd?ncdid=0&ncdver=1
60215,4,06/19/2026,0,1,1,60215,/data/ncd?ncdid=0&ncdver=1
53043,16,04/29/2025,0,1,1,53043,/data/ncd?ncdid=0&ncdver=1
56157,19,04/29/2025,0,1,1,56157,/data/ncd?ncdid=0&ncdver=1
58774,24,04/29/2025,64,1,1,58774,/data/ncd?ncdid=64&ncdver=1
58774,24,04/29/2025,14,1,2,58774,/data/ncd?ncdid=14&ncdver=1
58774,24,04/29/2025,129,1,3,58774,/data/ncd?ncdid=129&ncdver=1
58774,24,04/29/2025,338,1,4,58774,/data/ncd?ncdid=338&ncdver=1
60459,3,06/17/2026,0,1,1,60459,/data/ncd?ncdid=0&ncdver=1
60306,3,06/18/2026,0,1,1,60306,/data/ncd?ncdid=0&ncdver=1
55703,27,04/29/2025,0,1,1,55703,/data/ncd?ncdid=0&ncdver=1
57765,26,04/29/2025,0,1,1,57765,/data/ncd?ncdid=0&ncdver=1
59549,5,04/29/2025,0,1,1,59549,/data/ncd?ncdid=0&ncdver=1
60452,5,06/18/2026,0,1,1,60452,/data/ncd?ncdid=0&ncdver=1
55951,21,04/29/2025,0,1,1,55951,/data/ncd?ncdid=0&ncdver=1
59551,5,04/29/2025,0,1,1,59551,/data/ncd?ncdid=0&ncdver=1
55224,37,04/29/2025,372,1,1,55224,/data/ncd?ncdid=372&ncdver=1
53359,40,04/29/2025,249,1,1,53359,/data/ncd?ncdid=249&ncdver=1
58759,13,04/29/2025,0,1,1,58759,/data/ncd?ncdid=0&ncdver=1
55061,13,04/29/2025,0,1,1,55061,/data/ncd?ncdid=0&ncdver=1
56779,25,04/29/2025,0,1,1,56779,/data/ncd?ncdid=0&ncdver=1
58700,17,04/29/2025,0,1,1,58700,/data/ncd?ncdid=0&ncdver=1
58718,16,04/29/2025,0,1,1,58718,/data/ncd?ncdid=0&ncdver=1
56395,18,04/29/2025,0,1,1,56395,/data/ncd?ncdid=0&ncdver=1
56346,27,04/30/2025,0,1,1,56346,/data/ncd?ncdid=0&ncdver=1
56866,21,04/29/2025,0,1,1,56866,/data/ncd?ncdid=0&ncdver=1
57863,41,04/29/2025,0,1,1,57863,/data/ncd?ncdid=0&ncdver=1
57873,31,04/29/2025,372,1,1,57873,/data/ncd?ncdid=372&ncdver=1
57948,38,04/29/2025,0,1,1,57948,/data/ncd?ncdid=0&ncdver=1
52466,87,04/29/2025,321,1,1,52466,/data/ncd?ncdid=321&ncdver=1
52466,87,04/29/2025,190,1,2,52466,/data/ncd?ncdid=190&ncdver=1
52496,64,04/29/2025,0,1,1,52496,/data/ncd?ncdid=0&ncdver=1
57065,32,04/29/2025,41,1,1,57065,/data/ncd?ncdid=41&ncdver=1
57065,32,04/29/2025,16,1,2,57065,/data/ncd?ncdid=16&ncdver=1
57065,32,04/29/2025,26,1,3,57065,/data/ncd?ncdid=26&ncdver=1
57065,32,04/29/2025,27,1,4,57065,/data/ncd?ncdid=27&ncdver=1
57065,32,04/29/2025,30,1,5,57065,/data/ncd?ncdid=30&ncdver=1
57065,32,04/29/2025,31,1,6,57065,/data/ncd?ncdid=31&ncdver=1
57065,32,04/29/2025,29,1,7,57065,/data/ncd?ncdid=29&ncdver=1
57065,32,04/29/2025,28,1,8,57065,/data/ncd?ncdid=28&ncdver=1
57065,32,04/29/2025,59,1,9,57065,/data/ncd?ncdid=59&ncdver=1
57065,32,04/29/2025,278,1,10,57065,/data/ncd?ncdid=278&ncdver=1
57070,16,04/29/2025,60,1,1,57070,/data/ncd?ncdid=60&ncdver=1
57070,16,04/29/2025,263,1,2,57070,/data/ncd?ncdid=263&ncdver=1
57224,68,04/29/2025,17,1,1,57224,/data/ncd?ncdid=17&ncdver=1
57224,68,04/29/2025,320,1,2,57224,/data/ncd?ncdid=320&ncdver=1
57071,36,04/29/2025,0,1,1,57071,/data/ncd?ncdid=0&ncdver=1
57858,30,04/30/2025,372,2,1,57858,/data/ncd?ncdid=372&ncdver=2
57067,34,04/29/2025,0,1,1,57067,/data/ncd?ncdid=0&ncdver=1
57831,30,04/29/2025,372,1,1,57831,/data/ncd?ncdid=372&ncdver=1
59866,6,04/29/2025,0,1,1,59866,/data/ncd?ncdid=0&ncdver=1
53032,145,04/29/2025,0,1,1,53032,/data/ncd?ncdid=0&ncdver=1
57901,27,04/29/2025,372,1,1,57901,/data/ncd?ncdid=372&ncdver=1
59882,9,04/29/2025,0,1,1,59882,/data/ncd?ncdid=0&ncdver=1
57069,25,04/29/2025,157,1,1,57069,/data/ncd?ncdid=157&ncdver=1
57284,14,04/29/2025,0,1,1,57284,/data/ncd?ncdid=0&ncdver=1
60430,4,05/21/2026,0,1,1,60430,/data/ncd?ncdid=0&ncdver=1
60417,5,05/21/2026,322,1,2,60417,/data/ncd?ncdid=322&ncdver=1
58205,13,04/29/2025,0,1,1,58205,/data/ncd?ncdid=0&ncdver=1
60451,8,05/21/2026,372,2,1,60451,/data/ncd?ncdid=372&ncdver=2
58477,22,04/29/2025,0,1,1,58477,/data/ncd?ncdid=0&ncdver=1
59664,17,04/29/2025,0,1,1,59664,/data/ncd?ncdid=0&ncdver=1
52505,80,04/29/2025,190,1,1,52505,/data/ncd?ncdid=190&ncdver=1
52505,80,04/29/2025,219,1,2,52505,/data/ncd?ncdid=219&ncdver=1
57566,13,04/29/2025,0,1,1,57566,/data/ncd?ncdid=0&ncdver=1
58350,24,04/29/2025,0,1,1,58350,/data/ncd?ncdid=0&ncdver=1
57878,26,04/29/2025,372,1,1,57878,/data/ncd?ncdid=372&ncdver=1
57064,15,04/29/2025,0,1,1,57064,/data/ncd?ncdid=0&ncdver=1
53033,141,04/29/2025,0,1,1,53033,/data/ncd?ncdid=0&ncdver=1
60222,4,05/14/2026,0,1,1,60222,/data/ncd?ncdid=0&ncdver=1
58075,24,04/29/2025,0,1,1,58075,/data/ncd?ncdid=0&ncdver=1
60359,9,05/14/2026,0,1,1,60359,/data/ncd?ncdid=0&ncdver=1
60431,5,05/08/2026,0,1,1,60431,/data/ncd?ncdid=0&ncdver=1
60286,6,05/08/2026,0,1,1,60286,/data/ncd?ncdid=0&ncdver=1
60440,3,05/08/2026,0,1,1,60440,/data/ncd?ncdid=0&ncdver=1
58403,27,04/29/2025,11,1,1,58403,/data/ncd?ncdid=11&ncdver=1
58403,27,04/29/2025,15,1,2,58403,/data/ncd?ncdid=15&ncdver=1
58403,27,04/29/2025,176,1,3,58403,/data/ncd?ncdid=176&ncdver=1
58403,27,04/29/2025,263,1,4,58403,/data/ncd?ncdid=263&ncdver=1
60292,4,04/29/2026,179,2,1,60292,/data/ncd?ncdid=179&ncdver=2
55115,18,04/29/2025,0,1,1,55115,/data/ncd?ncdid=0&ncdver=1
57891,39,04/29/2025,372,1,1,57891,/data/ncd?ncdid=372&ncdver=1
57204,45,04/29/2025,176,1,1,57204,/data/ncd?ncdid=176&ncdver=1
57204,45,04/29/2025,177,1,2,57204,/data/ncd?ncdid=177&ncdver=1
52492,22,04/29/2025,0,1,1,52492,/data/ncd?ncdid=0&ncdver=1
53484,18,04/29/2025,0,1,1,53484,/data/ncd?ncdid=0&ncdver=1
54767,71,04/29/2025,0,1,1,54767,/data/ncd?ncdid=0&ncdver=1
57837,30,04/29/2025,372,1,1,57837,/data/ncd?ncdid=372&ncdver=1
54799,67,04/29/2025,0,1,1,54799,/data/ncd?ncdid=0&ncdver=1
57944,25,04/30/2025,240,1,1,57944,/data/ncd?ncdid=240&ncdver=1
57944,25,04/30/2025,226,3,2,57944,/data/ncd?ncdid=226&ncdver=3
57944,25,04/30/2025,330,1,3,57944,/data/ncd?ncdid=330&ncdver=1
55001,69,04/29/2025,0,1,1,55001,/data/ncd?ncdid=0&ncdver=1
58473,11,04/29/2025,0,1,1,58473,/data/ncd?ncdid=0&ncdver=1
57068,17,04/29/2025,0,1,1,57068,/data/ncd?ncdid=0&ncdver=1
57307,38,04/29/2025,270,1,1,57307,/data/ncd?ncdid=270&ncdver=1
60185,11,01/08/2026,0,1,1,60185,/data/ncd?ncdid=0&ncdver=1
57663,14,04/29/2025,11,1,1,57663,/data/ncd?ncdid=11&ncdver=1
57663,14,04/29/2025,135,1,2,57663,/data/ncd?ncdid=135&ncdver=1
57663,14,04/29/2025,15,1,3,57663,/data/ncd?ncdid=15&ncdver=1
59809,10,12/16/2025,0,1,1,59809,/data/ncd?ncdid=0&ncdver=1
56836,18,04/29/2025,0,1,1,56836,/data/ncd?ncdid=0&ncdver=1
53021,141,04/30/2025,0,1,1,53021,/data/ncd?ncdid=0&ncdver=1
60428,3,04/29/2026,179,2,1,60428,/data/ncd?ncdid=179&ncdver=2
59350,27,04/29/2025,0,1,1,59350,/data/ncd?ncdid=0&ncdver=1
53066,99,04/29/2025,0,1,1,53066,/data/ncd?ncdid=0&ncdver=1
56915,37,04/29/2025,0,1,1,56915,/data/ncd?ncdid=0&ncdver=1
52571,143,04/29/2025,0,1,1,52571,/data/ncd?ncdid=0&ncdver=1
53127,193,04/29/2025,0,1,1,53127,/data/ncd?ncdid=0&ncdver=1
60279,4,04/29/2026,179,2,1,60279,/data/ncd?ncdid=179&ncdver=2
59674,18,04/29/2025,0,1,1,59674,/data/ncd?ncdid=0&ncdver=1
59668,29,04/29/2025,0,1,1,59668,/data/ncd?ncdid=0&ncdver=1
52527,90,04/29/2025,0,1,1,52527,/data/ncd?ncdid=0&ncdver=1
55621,17,04/29/2025,0,1,1,55621,/data/ncd?ncdid=0&ncdver=1
55146,17,04/29/2025,0,1,1,55146,/data/ncd?ncdid=0&ncdver=1
56916,33,04/29/2025,0,1,1,56916,/data/ncd?ncdid=0&ncdver=1
59429,4,04/29/2025,0,1,1,59429,/data/ncd?ncdid=0&ncdver=1
55193,15,04/29/2025,0,1,1,55193,/data/ncd?ncdid=0&ncdver=1
57733,12,04/29/2025,0,1,1,57733,/data/ncd?ncdid=0&ncdver=1
59332,15,04/29/2025,0,1,1,59332,/data/ncd?ncdid=0&ncdver=1
59560,4,04/29/2025,0,1,1,59560,/data/ncd?ncdid=0&ncdver=1
58405,22,04/29/2025,11,1,1,58405,/data/ncd?ncdid=11&ncdver=1
58405,22,04/29/2025,15,1,2,58405,/data/ncd?ncdid=15&ncdver=1
58405,22,04/29/2025,176,1,3,58405,/data/ncd?ncdid=176&ncdver=1
58405,22,04/29/2025,263,1,4,58405,/data/ncd?ncdid=263&ncdver=1
52458,40,04/29/2025,0,1,1,52458,/data/ncd?ncdid=0&ncdver=1
52464,65,04/29/2025,222,1,1,52464,/data/ncd?ncdid=222&ncdver=1
52464,65,04/29/2025,190,1,2,52464,/data/ncd?ncdid=190&ncdver=1
60247,6,02/02/2026,201,11,1,60247,/data/ncd?ncdid=201&ncdver=11
60213,13,10/23/2025,0,1,1,60213,/data/ncd?ncdid=0&ncdver=1
57306,44,04/29/2025,0,1,1,57306,/data/ncd?ncdid=0&ncdver=1
56459,30,04/29/2025,0,1,1,56459,/data/ncd?ncdid=0&ncdver=1
57160,13,04/29/2025,0,1,1,57160,/data/ncd?ncdid=0&ncdver=1
57994,7,04/29/2025,110,1,1,57994,/data/ncd?ncdid=110&ncdver=1
57994,7,04/29/2025,357,1,2,57994,/data/ncd?ncdid=357&ncdver=1
54516,48,04/29/2025,234,1,1,54516,/data/ncd?ncdid=234&ncdver=1
54516,48,04/29/2025,190,1,2,54516,/data/ncd?ncdid=190&ncdver=1
60181,12,01/09/2026,0,1,1,60181,/data/ncd?ncdid=0&ncdver=1
59055,15,04/29/2025,0,1,1,59055,/data/ncd?ncdid=0&ncdver=1
60211,10,01/09/2026,0,1,1,60211,/data/ncd?ncdid=0&ncdver=1
56326,28,04/29/2025,0,1,1,56326,/data/ncd?ncdid=0&ncdver=1
59608,32,04/29/2025,0,1,1,59608,/data/ncd?ncdid=0&ncdver=1
59726,19,12/29/2025,0,1,1,59726,/data/ncd?ncdid=0&ncdver=1
56340,32,04/29/2025,110,1,1,56340,/data/ncd?ncdid=110&ncdver=1
57186,43,11/17/2025,0,1,1,57186,/data/ncd?ncdid=0&ncdver=1
56343,14,04/29/2025,110,1,1,56343,/data/ncd?ncdid=110&ncdver=1
57052,18,04/29/2025,20,1,1,57052,/data/ncd?ncdid=20&ncdver=1
57052,18,04/29/2025,117,1,2,57052,/data/ncd?ncdid=117&ncdver=1
57052,18,04/29/2025,16,1,3,57052,/data/ncd?ncdid=16&ncdver=1
57052,18,04/29/2025,26,1,4,57052,/data/ncd?ncdid=26&ncdver=1
57052,18,04/29/2025,30,1,5,57052,/data/ncd?ncdid=30&ncdver=1
57052,18,04/29/2025,31,1,6,57052,/data/ncd?ncdid=31&ncdver=1
57052,18,04/29/2025,28,1,7,57052,/data/ncd?ncdid=28&ncdver=1
57052,18,04/29/2025,68,1,8,57052,/data/ncd?ncdid=68&ncdver=1
57052,18,04/29/2025,278,1,9,57052,/data/ncd?ncdid=278&ncdver=1
57052,18,04/29/2025,32,1,10,57052,/data/ncd?ncdid=32&ncdver=1
57185,43,11/17/2025,0,1,1,57185,/data/ncd?ncdid=0&ncdver=1
52521,55,04/29/2025,0,1,1,52521,/data/ncd?ncdid=0&ncdver=1
52457,65,04/29/2025,0,1,1,52457,/data/ncd?ncdid=0&ncdver=1
57041,21,04/29/2025,270,1,1,57041,/data/ncd?ncdid=270&ncdver=1
52504,61,04/29/2025,190,1,1,52504,/data/ncd?ncdid=190&ncdver=1
52504,61,04/29/2025,219,1,2,52504,/data/ncd?ncdid=219&ncdver=1
52504,61,04/29/2025,376,1,3,52504,/data/ncd?ncdid=376&ncdver=1
52500,46,04/29/2025,0,1,1,52500,/data/ncd?ncdid=0&ncdver=1
57787,47,04/29/2025,0,1,1,57787,/data/ncd?ncdid=0&ncdver=1
57054,12,04/29/2025,140,1,1,57054,/data/ncd?ncdid=140&ncdver=1
52498,64,04/29/2025,190,1,1,52498,/data/ncd?ncdid=190&ncdver=1
52498,64,04/29/2025,219,1,2,52498,/data/ncd?ncdid=219&ncdver=1
52498,64,04/29/2025,376,1,3,52498,/data/ncd?ncdid=376&ncdver=1
56670,61,04/29/2025,0,1,1,56670,/data/ncd?ncdid=0&ncdver=1
57053,22,04/29/2025,16,1,1,57053,/data/ncd?ncdid=16&ncdver=1
57053,22,04/29/2025,278,1,2,57053,/data/ncd?ncdid=278&ncdver=1
57053,22,04/29/2025,250,1,3,57053,/data/ncd?ncdid=250&ncdver=1
54961,21,04/29/2025,357,1,1,54961,/data/ncd?ncdid=357&ncdver=1
59634,10,04/29/2025,0,1,1,59634,/data/ncd?ncdid=0&ncdver=1
55937,46,04/29/2025,0,1,1,55937,/data/ncd?ncdid=0&ncdver=1
58428,29,04/29/2025,0,1,1,58428,/data/ncd?ncdid=0&ncdver=1
60342,5,03/27/2026,0,1,1,60342,/data/ncd?ncdid=0&ncdver=1
59624,19,04/29/2025,0,1,1,59624,/data/ncd?ncdid=0&ncdver=1
52465,72,04/29/2025,0,1,1,52465,/data/ncd?ncdid=0&ncdver=1
59714,16,12/29/2025,0,1,1,59714,/data/ncd?ncdid=0&ncdver=1
60341,4,03/27/2026,0,1,1,60341,/data/ncd?ncdid=0&ncdver=1
60318,5,03/26/2026,12,4,1,60318,/data/ncd?ncdid=12&ncdver=4
60318,5,03/26/2026,204,2,2,60318,/data/ncd?ncdid=204&ncdver=2
60318,5,03/26/2026,165,1,3,60318,/data/ncd?ncdid=165&ncdver=1
60318,5,03/26/2026,164,1,4,60318,/data/ncd?ncdid=164&ncdver=1
60318,5,03/26/2026,263,3,5,60318,/data/ncd?ncdid=263&ncdver=3
60250,8,01/22/2026,0,1,1,60250,/data/ncd?ncdid=0&ncdver=1
60315,4,03/26/2026,12,4,1,60315,/data/ncd?ncdid=12&ncdver=4
60315,4,03/26/2026,204,2,2,60315,/data/ncd?ncdid=204&ncdver=2
60315,4,03/26/2026,165,1,3,60315,/data/ncd?ncdid=165&ncdver=1
60315,4,03/26/2026,164,1,4,60315,/data/ncd?ncdid=164&ncdver=1
60315,4,03/26/2026,263,3,5,60315,/data/ncd?ncdid=263&ncdver=3
57926,25,10/07/2025,0,1,1,57926,/data/ncd?ncdid=0&ncdver=1
56465,16,04/29/2025,0,1,1,56465,/data/ncd?ncdid=0&ncdver=1
57079,15,04/29/2025,15,1,1,57079,/data/ncd?ncdid=15&ncdver=1
56467,14,04/29/2025,0,1,1,56467,/data/ncd?ncdid=0&ncdver=1
57598,11,04/29/2025,0,1,1,57598,/data/ncd?ncdid=0&ncdver=1
57591,25,04/29/2025,263,1,1,57591,/data/ncd?ncdid=263&ncdver=1
57050,13,04/29/2025,0,1,1,57050,/data/ncd?ncdid=0&ncdver=1
58223,22,04/29/2025,0,1,1,58223,/data/ncd?ncdid=0&ncdver=1
56594,14,04/29/2025,0,1,1,56594,/data/ncd?ncdid=0&ncdver=1
59154,13,04/29/2025,0,1,1,59154,/data/ncd?ncdid=0&ncdver=1
52725,38,04/29/2025,11,1,1,52725,/data/ncd?ncdid=11&ncdver=1
52725,38,04/29/2025,135,1,2,52725,/data/ncd?ncdid=135&ncdver=1
52725,38,04/29/2025,15,1,3,52725,/data/ncd?ncdid=15&ncdver=1
58828,15,04/29/2025,0,1,1,58828,/data/ncd?ncdid=0&ncdver=1
59515,5,04/29/2025,0,1,1,59515,/data/ncd?ncdid=0&ncdver=1
57433,14,04/29/2025,0,1,1,57433,/data/ncd?ncdid=0&ncdver=1
59507,6,04/29/2025,0,1,1,59507,/data/ncd?ncdid=0&ncdver=1
59401,5,04/29/2025,0,1,1,59401,/data/ncd?ncdid=0&ncdver=1
57622,17,04/29/2025,0,1,1,57622,/data/ncd?ncdid=0&ncdver=1
57420,15,04/29/2025,0,1,1,57420,/data/ncd?ncdid=0&ncdver=1
57905,28,04/29/2025,372,1,1,57905,/data/ncd?ncdid=372&ncdver=1
58578,12,04/29/2025,0,1,1,58578,/data/ncd?ncdid=0&ncdver=1
56696,43,05/02/2025,131,3,1,56696,/data/ncd?ncdid=131&ncdver=3
58434,34,04/29/2025,372,1,1,58434,/data/ncd?ncdid=372&ncdver=1
53046,22,04/29/2025,0,1,1,53046,/data/ncd?ncdid=0&ncdver=1
57084,15,04/29/2025,0,1,1,57084,/data/ncd?ncdid=0&ncdver=1
57194,36,08/28/2015,158,1,1,57194,/data/ncd?ncdid=158&ncdver=1
54662,14,04/29/2025,0,1,1,54662,/data/ncd?ncdid=0&ncdver=1
57385,46,04/29/2025,333,1,1,57385,/data/ncd?ncdid=333&ncdver=1
58097,17,04/29/2025,176,1,1,58097,/data/ncd?ncdid=176&ncdver=1
59177,12,04/29/2025,366,1,1,59177,/data/ncd?ncdid=366&ncdver=1
59177,12,04/29/2025,1,1,2,59177,/data/ncd?ncdid=1&ncdver=1
59246,18,04/29/2025,0,1,1,59246,/data/ncd?ncdid=0&ncdver=1
58229,18,10/14/2025,0,1,1,58229,/data/ncd?ncdid=0&ncdver=1
59468,6,04/29/2025,0,1,1,59468,/data/ncd?ncdid=0&ncdver=1
56034,42,04/29/2025,11,1,1,56034,/data/ncd?ncdid=11&ncdver=1
56034,42,04/29/2025,135,1,2,56034,/data/ncd?ncdid=135&ncdver=1
56034,42,04/29/2025,15,1,3,56034,/data/ncd?ncdid=15&ncdver=1
56464,35,04/29/2025,0,1,1,56464,/data/ncd?ncdid=0&ncdver=1
57149,20,04/29/2025,0,1,1,57149,/data/ncd?ncdid=0&ncdver=1
56159,23,04/29/2025,0,1,1,56159,/data/ncd?ncdid=0&ncdver=1
56175,15,04/29/2025,0,1,1,56175,/data/ncd?ncdid=0&ncdver=1
59215,9,04/29/2025,366,1,1,59215,/data/ncd?ncdid=366&ncdver=1
56461,26,04/29/2025,0,1,1,56461,/data/ncd?ncdid=0&ncdver=1
57049,13,04/29/2025,330,1,1,57049,/data/ncd?ncdid=330&ncdver=1
57049,13,04/29/2025,226,1,2,57049,/data/ncd?ncdid=226&ncdver=1
55835,16,04/29/2025,249,1,1,55835,/data/ncd?ncdid=249&ncdver=1
55601,14,04/29/2025,0,1,1,55601,/data/ncd?ncdid=0&ncdver=1
56462,32,04/29/2025,0,1,1,56462,/data/ncd?ncdid=0&ncdver=1
58121,17,04/29/2025,0,1,1,58121,/data/ncd?ncdid=0&ncdver=1
57843,12,04/29/2025,0,1,1,57843,/data/ncd?ncdid=0&ncdver=1
56518,28,04/29/2025,372,1,1,56518,/data/ncd?ncdid=372&ncdver=1
56104,17,04/29/2025,0,1,1,56104,/data/ncd?ncdid=0&ncdver=1
55116,16,04/29/2025,0,1,1,55116,/data/ncd?ncdid=0&ncdver=1
54388,35,04/29/2025,0,1,1,54388,/data/ncd?ncdid=0&ncdver=1
54420,28,04/29/2025,0,1,1,54420,/data/ncd?ncdid=0&ncdver=1
57972,12,04/29/2025,0,1,1,57972,/data/ncd?ncdid=0&ncdver=1
58975,28,04/30/2025,372,2,1,58975,/data/ncd?ncdid=372&ncdver=2
57330,17,04/29/2025,0,1,1,57330,/data/ncd?ncdid=0&ncdver=1
57595,20,04/29/2025,249,1,1,57595,/data/ncd?ncdid=249&ncdver=1
57595,20,04/29/2025,231,1,2,57595,/data/ncd?ncdid=231&ncdver=1
57595,20,04/29/2025,42,1,3,57595,/data/ncd?ncdid=42&ncdver=1
57236,22,04/29/2025,0,1,1,57236,/data/ncd?ncdid=0&ncdver=1
58185,20,04/29/2025,0,1,1,58185,/data/ncd?ncdid=0&ncdver=1
57620,9,04/29/2025,0,1,1,57620,/data/ncd?ncdid=0&ncdver=1
58456,43,04/29/2025,372,1,1,58456,/data/ncd?ncdid=372&ncdver=1
56454,12,04/29/2025,0,1,1,56454,/data/ncd?ncdid=0&ncdver=1
58726,82,04/29/2025,53,1,1,58726,/data/ncd?ncdid=53&ncdver=1
58726,82,04/29/2025,352,1,2,58726,/data/ncd?ncdid=352&ncdver=1
58726,82,04/29/2025,361,1,3,58726,/data/ncd?ncdid=361&ncdver=1
58726,82,04/29/2025,365,1,4,58726,/data/ncd?ncdid=365&ncdver=1
58726,82,04/29/2025,369,1,5,58726,/data/ncd?ncdid=369&ncdver=1
58726,82,04/29/2025,335,1,6,58726,/data/ncd?ncdid=335&ncdver=1
53296,23,04/29/2025,0,1,1,53296,/data/ncd?ncdid=0&ncdver=1
59244,18,04/29/2025,0,1,1,59244,/data/ncd?ncdid=0&ncdver=1
58095,16,04/29/2025,176,1,1,58095,/data/ncd?ncdid=176&ncdver=1
58227,20,10/14/2025,0,1,1,58227,/data/ncd?ncdid=0&ncdver=1
54660,14,04/29/2025,0,1,1,54660,/data/ncd?ncdid=0&ncdver=1
57083,14,04/29/2025,0,1,1,57083,/data/ncd?ncdid=0&ncdver=1
59466,7,04/29/2025,0,1,1,59466,/data/ncd?ncdid=0&ncdver=1
59175,11,04/29/2025,366,1,1,59175,/data/ncd?ncdid=366&ncdver=1
59175,11,04/29/2025,1,1,2,59175,/data/ncd?ncdid=1&ncdver=1
52848,42,04/29/2025,0,1,1,52848,/data/ncd?ncdid=0&ncdver=1
56472,23,04/29/2025,0,1,1,56472,/data/ncd?ncdid=0&ncdver=1
56646,24,04/29/2025,0,1,1,56646,/data/ncd?ncdid=0&ncdver=1
56471,18,04/29/2025,0,1,1,56471,/data/ncd?ncdid=0&ncdver=1
57474,34,04/29/2025,0,1,1,57474,/data/ncd?ncdid=0&ncdver=1
56494,17,04/29/2025,0,1,1,56494,/data/ncd?ncdid=0&ncdver=1
56455,12,04/29/2025,0,1,1,56455,/data/ncd?ncdid=0&ncdver=1
56816,16,04/29/2025,0,1,1,56816,/data/ncd?ncdid=0&ncdver=1
56456,32,04/29/2025,0,1,1,56456,/data/ncd?ncdid=0&ncdver=1
57179,22,04/29/2025,0,1,1,57179,/data/ncd?ncdid=0&ncdver=1
56460,14,04/29/2025,0,1,1,56460,/data/ncd?ncdid=0&ncdver=1
56505,41,04/29/2025,0,1,1,56505,/data/ncd?ncdid=0&ncdver=1
56457,15,04/29/2025,0,1,1,56457,/data/ncd?ncdid=0&ncdver=1
60400,4,02/20/2026,0,1,1,60400,/data/ncd?ncdid=0&ncdver=1
57592,19,04/29/2025,212,1,1,57592,/data/ncd?ncdid=212&ncdver=1
57592,19,04/29/2025,263,1,2,57592,/data/ncd?ncdid=263&ncdver=1
57592,19,04/29/2025,204,1,3,57592,/data/ncd?ncdid=204&ncdver=1
