58565,52,Physical Therapy - Hourly,08/04/2026,Y,0422,15
58565,52,Physical Therapy - Group,08/04/2026,Y,0423,15
58565,52,Physical Therapy - Evaluation or Re-evaluation,08/04/2026,Y,0424,15
58565,52,Physical Therapy - Other Physical Therapy,08/04/2026,Z,0429,15
58565,52,Occupational Therapy - General Classification,08/04/2026,X,0430,15
58565,52,Occupational Therapy - Visit,08/04/2026,Y,0431,15
58565,52,Occupational Therapy - Hourly,08/04/2026,Y,0432,15
58565,52,Occupational Therapy - Group,08/04/2026,Y,0433,15
58565,52,Occupational Therapy - Evaluation or Reevaluation,08/04/2026,Y,0434,15
58565,52,Occupational Therapy - Other Occupational Therapy,08/04/2026,Z,0439,15
58565,52,Speech-Language Pathology - General Classification,08/04/2026,X,0440,15
58565,52,Speech-Language Pathology - Visit,08/04/2026,Y,0441,15
58565,52,Speech-Language Pathology - Hourly,08/04/2026,Y,0442,15
58565,52,Speech-Language Pathology - Group,08/04/2026,Y,0443,15
58565,52,Speech-Language Pathology - Evaluation or Reevaluation,08/04/2026,Y,0444,15
58565,52,Speech-Language Pathology - Other Speech Therapy,08/04/2026,Z,0449,15
58565,52,Emergency Room - General Classification,08/04/2026,X,0450,15
58565,52,Emergency Room - EMTALA Emergency Medical Screening Services,08/04/2026,Y,0451,15
58565,52,Emergency Room - ER Beyond EMTALA Screening,08/04/2026,Y,0452,15
58565,52,Emergency Room - Urgent Care,08/04/2026,Y,0456,15
58565,52,Emergency Room - Other Emergency Room,08/04/2026,Z,0459,15
58565,52,Ambulatory Surgical Care - General Classification,08/04/2026,X,0490,15
58565,52,Ambulatory Surgical Care - Other Ambulatory Surgical Care,08/04/2026,Z,0499,15
58565,52,Clinic - General Classification,08/04/2026,X,0510,15
58565,52,Clinic - Chronic Pain Center,08/04/2026,Y,0511,15
58565,52,Clinic - Dental Clinic,08/04/2026,Y,0512,15
58565,52,Clinic - Psychiatric Clinic,08/04/2026,Y,0513,15
58565,52,Clinic - OB-GYN Clinic,08/04/2026,Y,0514,15
58565,52,Clinic - Pediatric Clinic,08/04/2026,Y,0515,15
58565,52,Clinic - Urgent Care Clinic,08/04/2026,Y,0516,15
58565,52,Clinic - Family Practice Clinic,08/04/2026,Y,0517,15
58565,52,Clinic - Other Clinic,08/04/2026,Z,0519,15
58565,52,Freestanding Clinic - General Classification,08/04/2026,X,0520,15
58565,52,Freestanding Clinic - Clinic Visit by Member to RHC/FQHC,08/04/2026,Y,0521,15
58565,52,Freestanding Clinic - Home Visit by RHC/FQHC Practitioner,08/04/2026,Y,0522,15
58565,52,Freestanding Clinic - Family Practice Clinic,08/04/2026,Y,0523,15
58565,52,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay,08/04/2026,Y,0524,15
58565,52,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility,08/04/2026,Y,0525,15
58565,52,Freestanding Clinic - Urgent Care Clinic,08/04/2026,Y,0526,15
58565,52,Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area,08/04/2026,Y,0527,15
58565,52,Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident),08/04/2026,Y,0528,15
58565,52,Freestanding Clinic - Other Freestanding Clinic,08/04/2026,Z,0529,15
58565,52,Medical/Surgical Supplies and Devices - Surgical Dressings,08/04/2026,N,0623,15
58565,52,Specialty Services - Treatment Room,08/04/2026,N,0761,15
58565,52,Professional Fees - Physical Therapy,08/04/2026,N,0977,15
58565,52,Professional Fees - Occupational Therapy,08/04/2026,N,0978,15
58565,52,Professional Fees - Outpatient Services,08/04/2026,N,0982,15
58565,52,Professional Fees - Clinic,08/04/2026,N,0983,15
58350,24,Radiology - Diagnostic - General Classification,05/15/2026,X,0320,15
58350,24,Radiology - Diagnostic - Angiocardiography,05/15/2026,Y,0321,15
58350,24,Radiology - Diagnostic - Arthrography,05/15/2026,Y,0322,15
58350,24,Radiology - Diagnostic - Arteriography,05/15/2026,Y,0323,15
58350,24,Radiology - Diagnostic - Chest X-Ray,05/15/2026,Y,0324,15
58350,24,Radiology - Diagnostic - Other Radiology - Diagnostic,05/15/2026,Z,0329,15
58350,24,Operating Room Services - General Classification,05/15/2026,X,0360,15
58350,24,Operating Room Services - Minor Surgery,05/15/2026,Y,0361,15
58350,24,Operating Room Services - Organ Transplant - Other than Kidney,05/15/2026,Y,0362,15
58350,24,Operating Room Services - Kidney Transplant,05/15/2026,Y,0367,15
58350,24,Operating Room Services - Other OR Services,05/15/2026,Z,0369,15
58350,24,Emergency Room - General Classification,05/15/2026,X,0450,15
58350,24,Emergency Room - EMTALA Emergency Medical Screening Services,05/15/2026,Y,0451,15
58350,24,Emergency Room - ER Beyond EMTALA Screening,05/15/2026,Y,0452,15
58350,24,Emergency Room - Urgent Care,05/15/2026,Y,0456,15
58350,24,Emergency Room - Other Emergency Room,05/15/2026,Z,0459,15
58350,24,Ambulatory Surgical Care - General Classification,05/15/2026,X,0490,15
58350,24,Ambulatory Surgical Care - Other Ambulatory Surgical Care,05/15/2026,Z,0499,15
58350,24,Clinic - General Classification,05/15/2026,X,0510,15
58350,24,Clinic - Chronic Pain Center,05/15/2026,Y,0511,15
58350,24,Clinic - Dental Clinic,05/15/2026,Y,0512,15
58350,24,Clinic - Psychiatric Clinic,05/15/2026,Y,0513,15
58350,24,Clinic - OB-GYN Clinic,05/15/2026,Y,0514,15
58350,24,Clinic - Pediatric Clinic,05/15/2026,Y,0515,15
