lcd_id,lcd_version,hcpc_code_id,hcpc_code_version,hcpc_code_group,long_description,short_description,range,last_updated
33789,38,K0835,99,1,"POWER WHEELCHAIR, GROUP 2 STANDARD, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp2 std sing pow opt s&sol;b,N,10/23/2025
33789,38,K0836,99,1,"POWER WHEELCHAIR, GROUP 2 STANDARD, SINGLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp2 std sing pow opt cap,N,10/23/2025
33789,38,K0837,99,1,"POWER WHEELCHAIR, GROUP 2 HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp 2 hd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0838,99,1,"POWER WHEELCHAIR, GROUP 2 HEAVY DUTY, SINGLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp 2 hd sing pow opt cap,N,10/23/2025
33789,38,K0839,99,1,"POWER WHEELCHAIR, GROUP 2 VERY HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp2 vhd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0840,99,1,"POWER WHEELCHAIR, GROUP 2 EXTRA HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 601 POUNDS OR MORE",Pwc gp2 xhd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0841,99,1,"POWER WHEELCHAIR, GROUP 2 STANDARD, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp2 std mult pow opt s&sol;b,N,10/23/2025
33789,38,K0842,99,1,"POWER WHEELCHAIR, GROUP 2 STANDARD, MULTIPLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp2 std mult pow opt cap,N,10/23/2025
33789,38,K0843,99,1,"POWER WHEELCHAIR, GROUP 2 HEAVY DUTY, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp2 hd mult pow opt s&sol;b,N,10/23/2025
33789,38,K0848,99,1,"POWER WHEELCHAIR, GROUP 3 STANDARD, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp 3 std seat&sol;back,N,10/23/2025
33789,38,K0849,99,1,"POWER WHEELCHAIR, GROUP 3 STANDARD, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp 3 std cap chair,N,10/23/2025
33789,38,K0850,99,1,"POWER WHEELCHAIR, GROUP 3 HEAVY DUTY, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp 3 hd seat&sol;back,N,10/23/2025
33789,38,K0851,99,1,"POWER WHEELCHAIR, GROUP 3 HEAVY DUTY, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp 3 hd cap chair,N,10/23/2025
33789,38,K0852,99,1,"POWER WHEELCHAIR, GROUP 3 VERY HEAVY DUTY, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp 3 vhd seat&sol;back,N,10/23/2025
33789,38,K0853,99,1,"POWER WHEELCHAIR, GROUP 3 VERY HEAVY DUTY, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp 3 vhd cap chair,N,10/23/2025
33789,38,K0854,99,1,"POWER WHEELCHAIR, GROUP 3 EXTRA HEAVY DUTY, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 601 POUNDS OR MORE",Pwc gp 3 xhd seat&sol;back,N,10/23/2025
33789,38,K0855,99,1,"POWER WHEELCHAIR, GROUP 3 EXTRA HEAVY DUTY, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY 601 POUNDS OR MORE",Pwc gp 3 xhd cap chair,N,10/23/2025
33789,38,K0856,99,1,"POWER WHEELCHAIR, GROUP 3 STANDARD, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp3 std sing pow opt s&sol;b,N,10/23/2025
33789,38,K0857,99,1,"POWER WHEELCHAIR, GROUP 3 STANDARD, SINGLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp3 std sing pow opt cap,N,10/23/2025
33789,38,K0858,99,1,"POWER WHEELCHAIR, GROUP 3 HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT 301 TO 450 POUNDS",Pwc gp3 hd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0859,99,1,"POWER WHEELCHAIR, GROUP 3 HEAVY DUTY, SINGLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp3 hd sing pow opt cap,N,10/23/2025
33789,38,K0860,99,1,"POWER WHEELCHAIR, GROUP 3 VERY HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp3 vhd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0861,99,1,"POWER WHEELCHAIR, GROUP 3 STANDARD, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp3 std mult pow opt s&sol;b,N,10/23/2025
33789,38,K0862,99,1,"POWER WHEELCHAIR, GROUP 3 HEAVY DUTY, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp3 hd mult pow opt s&sol;b,N,10/23/2025
33789,38,K0863,99,1,"POWER WHEELCHAIR, GROUP 3 VERY HEAVY DUTY, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp3 vhd mult pow opt s&sol;b,N,10/23/2025
33789,38,K0864,99,1,"POWER WHEELCHAIR, GROUP 3 EXTRA HEAVY DUTY, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 601 POUNDS OR MORE",Pwc gp3 xhd mult pow opt s&sol;b,N,10/23/2025
33789,38,K0868,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp 4 std seat&sol;back,N,10/23/2025
33789,38,K0869,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp 4 std cap chair,N,10/23/2025
33789,38,K0870,99,1,"POWER WHEELCHAIR, GROUP 4 HEAVY DUTY, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp 4 hd seat&sol;back,N,10/23/2025
33789,38,K0871,99,1,"POWER WHEELCHAIR, GROUP 4 VERY HEAVY DUTY, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 451 TO 600 POUNDS",Pwc gp 4 vhd seat&sol;back,N,10/23/2025
33789,38,K0877,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp4 std sing pow opt s&sol;b,N,10/23/2025
33789,38,K0878,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, SINGLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp4 std sing pow opt cap,N,10/23/2025
33789,38,K0879,99,1,"POWER WHEELCHAIR, GROUP 4 HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp4 hd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0880,99,1,"POWER WHEELCHAIR, GROUP 4 VERY HEAVY DUTY, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT 451 TO 600 POUNDS",Pwc gp4 vhd sing pow opt s&sol;b,N,10/23/2025
33789,38,K0884,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp4 std mult pow opt s&sol;b,N,10/23/2025
33789,38,K0885,99,1,"POWER WHEELCHAIR, GROUP 4 STANDARD, MULTIPLE POWER OPTION, CAPTAINS CHAIR, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Pwc gp4 std mult pow opt cap,N,10/23/2025
33789,38,K0886,99,1,"POWER WHEELCHAIR, GROUP 4 HEAVY DUTY, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY 301 TO 450 POUNDS",Pwc gp4 hd mult pow s&sol;b,N,10/23/2025
33789,38,K0890,99,1,"POWER WHEELCHAIR, GROUP 5 PEDIATRIC, SINGLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 125 POUNDS",Pwc gp5 ped sing pow opt s&sol;b,N,10/23/2025
33789,38,K0891,99,1,"POWER WHEELCHAIR, GROUP 5 PEDIATRIC, MULTIPLE POWER OPTION, SLING&sol;SOLID SEAT&sol;BACK, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 125 POUNDS",Pwc gp5 ped mult pow opt s&sol;b,N,10/23/2025
33789,38,K0898,99,1,"POWER WHEELCHAIR, NOT OTHERWISE CLASSIFIED",Power wheelchair noc,N,10/23/2025
33789,38,K0899,99,1,"POWER MOBILITY DEVICE, NOT CODED BY DME PDAC OR DOES NOT MEET CRITERIA",Pow mobil dev no dmepdac,N,10/23/2025
33739,23,A4601,99,1,"LITHIUM ION BATTERY, RECHARGEABLE, FOR NON-PROSTHETIC USE, REPLACEMENT",Lith ion non prosth recharge,N,10/23/2025
33739,23,E2500,99,1,"SPEECH GENERATING DEVICE, DIGITIZED SPEECH, USING PRE-RECORDED MESSAGES, LESS THAN OR EQUAL TO 8 MINUTES RECORDING TIME",Sgd digitized pre-rec &lt;=8min,N,10/23/2025
33739,23,E2502,99,1,"SPEECH GENERATING DEVICE, DIGITIZED SPEECH, USING PRE-RECORDED MESSAGES, GREATER THAN 8 MINUTES BUT LESS THAN OR EQUAL TO 20 MINUTES RECORDING TIME",Sgd prerec msg &gt;8min &lt;=20min,N,10/23/2025
33739,23,E2504,99,1,"SPEECH GENERATING DEVICE, DIGITIZED SPEECH, USING PRE-RECORDED MESSAGES, GREATER THAN 20 MINUTES BUT LESS THAN OR EQUAL TO 40 MINUTES RECORDING TIME",Sgd prerec msg&gt;20min &lt;=40min,N,10/23/2025
33739,23,E2506,99,1,"SPEECH GENERATING DEVICE, DIGITIZED SPEECH, USING PRE-RECORDED MESSAGES, GREATER THAN 40 MINUTES RECORDING TIME",Sgd prerec msg &gt; 40 min,N,10/23/2025
33739,23,E2508,99,1,"SPEECH GENERATING DEVICE, SYNTHESIZED SPEECH, REQUIRING MESSAGE FORMULATION BY SPELLING AND ACCESS BY PHYSICAL CONTACT WITH THE DEVICE",Sgd spelling phys contact,N,10/23/2025
33739,23,E2510,99,1,"SPEECH GENERATING DEVICE, SYNTHESIZED SPEECH, PERMITTING MULTIPLE METHODS OF MESSAGE FORMULATION AND MULTIPLE METHODS OF DEVICE ACCESS",Sgd w multi methods msg&sol;accs,N,10/23/2025
33739,23,E2511,99,1,"SPEECH GENERATING SOFTWARE PROGRAM, FOR PERSONAL COMPUTER OR PERSONAL DIGITAL ASSISTANT",Sgd sftwre prgrm for pc&sol;pda,N,10/23/2025
33739,23,E2512,99,1,"ACCESSORY FOR SPEECH GENERATING DEVICE, MOUNTING SYSTEM","Sgd accessory, mounting sys",N,10/23/2025
33739,23,E2513,99,1,"ACCESSORY FOR SPEECH GENERATING DEVICE, ELECTROMYOGRAPHIC SENSOR","Sgd accessory, emg sensor",N,10/23/2025
33739,23,E2599,99,1,"ACCESSORY FOR SPEECH GENERATING DEVICE, NOT OTHERWISE CLASSIFIED",Sgd accessory noc,N,10/23/2025
33800,43,E0470,99,1,"RESPIRATORY ASSIST DEVICE, BI-LEVEL PRESSURE CAPABILITY, WITHOUT BACKUP RATE FEATURE, USED WITH NONINVASIVE INTERFACE, E.G., NASAL OR FACIAL MASK (INTERMITTENT ASSIST DEVICE WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE)",Rad w&sol;o backup non-inv intfc,N,10/22/2025
33800,43,E0471,99,1,"RESPIRATORY ASSIST DEVICE, BI-LEVEL PRESSURE CAPABILITY, WITH BACK-UP RATE FEATURE, USED WITH NONINVASIVE INTERFACE, E.G., NASAL OR FACIAL MASK (INTERMITTENT ASSIST DEVICE WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE)",Rad w&sol;backup non inv intrfc,N,10/22/2025
33800,43,A4604,99,2,TUBING WITH INTEGRATED HEATING ELEMENT FOR USE WITH POSITIVE AIRWAY PRESSURE DEVICE,Tubing with heating element,N,10/22/2025
33800,43,A7027,99,2,"COMBINATION ORAL&sol;NASAL MASK, USED WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE, EACH",Combination oral&sol;nasal mask,N,10/22/2025
33800,43,A7028,99,2,"ORAL CUSHION FOR COMBINATION ORAL&sol;NASAL MASK, REPLACEMENT ONLY, EACH",Repl oral cushion combo mask,N,10/22/2025
33800,43,A7029,99,2,"NASAL PILLOWS FOR COMBINATION ORAL&sol;NASAL MASK, REPLACEMENT ONLY, PAIR",Repl nasal pillow comb mask,N,10/22/2025
33800,43,A7030,99,2,"FULL FACE MASK USED WITH POSITIVE AIRWAY PRESSURE DEVICE, EACH",Cpap full face mask,N,10/22/2025
33800,43,A7031,99,2,"FACE MASK INTERFACE, REPLACEMENT FOR FULL FACE MASK, EACH",Replacement facemask interfa,N,10/22/2025
33800,43,A7032,99,2,"CUSHION FOR USE ON NASAL MASK INTERFACE, REPLACEMENT ONLY, EACH",Replacement nasal cushion,N,10/22/2025
33800,43,A7033,99,2,"PILLOW FOR USE ON NASAL CANNULA TYPE INTERFACE, REPLACEMENT ONLY, PAIR",Replacement nasal pillows,N,10/22/2025
33800,43,A7034,99,2,"NASAL INTERFACE (MASK OR CANNULA TYPE) USED WITH POSITIVE AIRWAY PRESSURE DEVICE, WITH OR WITHOUT HEAD STRAP",Nasal application device,N,10/22/2025
33800,43,A7035,99,2,HEADGEAR USED WITH POSITIVE AIRWAY PRESSURE DEVICE,Pos airway press headgear,N,10/22/2025
33800,43,A7036,99,2,CHINSTRAP USED WITH POSITIVE AIRWAY PRESSURE DEVICE,Pos airway press chinstrap,N,10/22/2025
33800,43,A7037,99,2,TUBING USED WITH POSITIVE AIRWAY PRESSURE DEVICE,Pos airway pressure tubing,N,10/22/2025
33800,43,A7038,99,2,"FILTER, DISPOSABLE, USED WITH POSITIVE AIRWAY PRESSURE DEVICE",Pos airway pressure filter,N,10/22/2025
33800,43,A7039,99,2,"FILTER, NON DISPOSABLE, USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Filter, non disposable w pap",N,10/22/2025
33800,43,A7044,99,2,"ORAL INTERFACE USED WITH POSITIVE AIRWAY PRESSURE DEVICE, EACH",Pap oral interface,N,10/22/2025
33800,43,A7045,99,2,"EXHALATION PORT WITH OR WITHOUT SWIVEL USED WITH ACCESSORIES FOR POSITIVE AIRWAY DEVICES, REPLACEMENT ONLY",Repl exhalation port for pap,N,10/22/2025
33800,43,A7046,99,2,"WATER CHAMBER FOR HUMIDIFIER, USED WITH POSITIVE AIRWAY PRESSURE DEVICE, REPLACEMENT, EACH","Repl water chamber, pap dev",N,10/22/2025
33800,43,E0561,99,2,"HUMIDIFIER, NON-HEATED, USED WITH POSITIVE AIRWAY PRESSURE DEVICE",Humidifier nonheated w pap,N,10/22/2025
33800,43,E0562,99,2,"HUMIDIFIER, HEATED, USED WITH POSITIVE AIRWAY PRESSURE DEVICE",Humidifier heated used w pap,N,10/22/2025
33312,40,E2601,99,1,"GENERAL USE WHEELCHAIR SEAT CUSHION, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Gen w&sol;c cushion wdth &lt; 22 in,N,09/23/2025
33312,40,E2602,99,1,"GENERAL USE WHEELCHAIR SEAT CUSHION, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Gen w&sol;c cushion wdth &gt;=22 in,N,09/23/2025
33312,40,E2603,99,1,"SKIN PROTECTION WHEELCHAIR SEAT CUSHION, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Skin protect wc cus wd &lt;22in,N,09/23/2025
33312,40,E2604,99,1,"SKIN PROTECTION WHEELCHAIR SEAT CUSHION, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Skin protect wc cus wd&gt;=22in,N,09/23/2025
33312,40,E2605,99,1,"POSITIONING WHEELCHAIR SEAT CUSHION, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Position wc cush wdth &lt;22 in,N,09/23/2025
33312,40,E2606,99,1,"POSITIONING WHEELCHAIR SEAT CUSHION, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Position wc cush wdth&gt;=22 in,N,09/23/2025
33312,40,E2607,99,1,"SKIN PROTECTION AND POSITIONING WHEELCHAIR SEAT CUSHION, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Skin pro&sol;pos wc cus wd &lt;22in,N,09/23/2025
33312,40,E2608,99,1,"SKIN PROTECTION AND POSITIONING WHEELCHAIR SEAT CUSHION, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Skin pro&sol;pos wc cus wd&gt;=22in,N,09/23/2025
33312,40,E2609,99,1,"CUSTOM FABRICATED WHEELCHAIR SEAT CUSHION, ANY SIZE",Custom fabricate w&sol;c cushion,N,09/23/2025
33312,40,E2610,99,1,"WHEELCHAIR SEAT CUSHION, POWERED",Powered w&sol;c cushion,N,09/23/2025
33312,40,E2622,99,1,"SKIN PROTECTION WHEELCHAIR SEAT CUSHION, ADJUSTABLE, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Adj skin pro w&sol;c cus wd&lt;22in,N,09/23/2025
33312,40,E2623,99,1,"SKIN PROTECTION WHEELCHAIR SEAT CUSHION, ADJUSTABLE, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Adj skin pro wc cus wd&gt;=22in,N,09/23/2025
33312,40,E2624,99,1,"SKIN PROTECTION AND POSITIONING WHEELCHAIR SEAT CUSHION, ADJUSTABLE, WIDTH LESS THAN 22 INCHES, ANY DEPTH",Adj skin pro&sol;pos cus&lt;22in,N,09/23/2025
33312,40,E2625,99,1,"SKIN PROTECTION AND POSITIONING WHEELCHAIR SEAT CUSHION, ADJUSTABLE, WIDTH 22 INCHES OR GREATER, ANY DEPTH",Adj skin pro&sol;pos wc cus&gt;=22,N,09/23/2025
33312,40,E2611,99,2,"GENERAL USE WHEELCHAIR BACK CUSHION, WIDTH LESS THAN 22 INCHES, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Gen use back cush wdth &lt;22in,N,09/23/2025
33312,40,E2612,99,2,"GENERAL USE WHEELCHAIR BACK CUSHION, WIDTH 22 INCHES OR GREATER, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Gen use back cush wdth&gt;=22in,N,09/23/2025
33312,40,E2613,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, POSTERIOR, WIDTH LESS THAN 22 INCHES, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Position back cush wd &lt;22in,N,09/23/2025
33312,40,E2614,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, POSTERIOR, WIDTH 22 INCHES OR GREATER, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Position back cush wd&gt;=22in,N,09/23/2025
33312,40,E2615,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, POSTERIOR-LATERAL, WIDTH LESS THAN 22 INCHES, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Pos back post&sol;lat wdth &lt;22in,N,09/23/2025
33312,40,E2616,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, POSTERIOR-LATERAL, WIDTH 22 INCHES OR GREATER, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Pos back post&sol;lat wdth&gt;=22in,N,09/23/2025
33312,40,E2617,99,2,"CUSTOM FABRICATED WHEELCHAIR BACK CUSHION, ANY SIZE, INCLUDING ANY TYPE MOUNTING HARDWARE",Custom fab w&sol;c back cushion,N,09/23/2025
33312,40,E2620,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, PLANAR BACK WITH LATERAL SUPPORTS, WIDTH LESS THAN 22 INCHES, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Wc planar back cush wd &lt;22in,N,09/23/2025
33312,40,E2621,99,2,"POSITIONING WHEELCHAIR BACK CUSHION, PLANAR BACK WITH LATERAL SUPPORTS, WIDTH 22 INCHES OR GREATER, ANY HEIGHT, INCLUDING ANY TYPE MOUNTING HARDWARE",Wc planar back cush wd&gt;=22in,N,09/23/2025
33312,40,E0953,99,3,"WHEELCHAIR ACCESSORY, LATERAL THIGH OR KNEE SUPPORT, ANY TYPE INCLUDING FIXED MOUNTING HARDWARE, EACH",W&sol;c lateral thigh&sol;knee sup,N,09/23/2025
33312,40,E0955,99,3,"WHEELCHAIR ACCESSORY, HEADREST, CUSHIONED, ANY TYPE, INCLUDING FIXED MOUNTING HARDWARE, EACH",Cushioned headrest,N,09/23/2025
33312,40,E0956,99,3,"WHEELCHAIR ACCESSORY, LATERAL TRUNK OR HIP SUPPORT, ANY TYPE, INCLUDING FIXED MOUNTING HARDWARE, EACH",W&sol;c lateral trunk&sol;hip suppor,N,09/23/2025
33312,40,E0957,99,3,"WHEELCHAIR ACCESSORY, MEDIAL THIGH SUPPORT, ANY TYPE, INCLUDING FIXED MOUNTING HARDWARE, EACH",W&sol;c medial thigh support,N,09/23/2025
33312,40,E0960,99,3,"WHEELCHAIR ACCESSORY, SHOULDER HARNESS&sol;STRAPS OR CHEST STRAP, INCLUDING ANY TYPE MOUNTING HARDWARE",W&sol;c shoulder harness&sol;straps,N,09/23/2025
33312,40,E0966,99,3,"MANUAL WHEELCHAIR ACCESSORY, HEADREST EXTENSION, EACH",Wheelchair head rest extensi,N,09/23/2025
33312,40,E1028,99,3,"WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE, OTHER",W&sol;c manual swingaway,N,09/23/2025
33312,40,E1033,99,3,"WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE FOR HEADREST, CUSHIONED, ANY TYPE",Wheelchair hardware headrest,N,09/23/2025
33312,40,E1034,99,3,"WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE FOR LATERAL TRUNK OR HIP SUPPORT, ANY TYPE",Wheelchair trunk hip support,N,09/23/2025
33312,40,A9900,99,4,"MISCELLANEOUS DME SUPPLY, ACCESSORY, AND&sol;OR SERVICE COMPONENT OF ANOTHER HCPCS CODE",Supply&sol;accessory&sol;service,N,09/23/2025
33312,40,E0992,99,4,"MANUAL WHEELCHAIR ACCESSORY, SOLID SEAT INSERT",Wheelchair solid seat insert,N,09/23/2025
33312,40,E2231,99,4,"MANUAL WHEELCHAIR ACCESSORY, SOLID SEAT SUPPORT BASE (REPLACES SLING SEAT), INCLUDES ANY TYPE MOUNTING HARDWARE",Solid seat support base,N,09/23/2025
33312,40,E2291,99,4,"BACK, PLANAR, FOR PEDIATRIC SIZE WHEELCHAIR INCLUDING FIXED ATTACHING HARDWARE",Planar back for ped size wc,N,09/23/2025
33312,40,E2292,99,4,"SEAT, PLANAR, FOR PEDIATRIC SIZE WHEELCHAIR INCLUDING FIXED ATTACHING HARDWARE",Planar seat for ped size wc,N,09/23/2025
33312,40,E2293,99,4,"BACK, CONTOURED, FOR PEDIATRIC SIZE WHEELCHAIR INCLUDING FIXED ATTACHING HARDWARE",Contour back for ped size wc,N,09/23/2025
33312,40,E2294,99,4,"SEAT, CONTOURED, FOR PEDIATRIC SIZE WHEELCHAIR INCLUDING FIXED ATTACHING HARDWARE",Contour seat for ped size wc,N,09/23/2025
33312,40,E2619,99,4,"REPLACEMENT COVER FOR WHEELCHAIR SEAT CUSHION OR BACK CUSHION, EACH",Replace cover w&sol;c seat cush,N,09/23/2025
33312,40,K0108,99,4,"WHEELCHAIR COMPONENT OR ACCESSORY, NOT OTHERWISE SPECIFIED",W&sol;c component-accessory nos,N,09/23/2025
33312,40,K0669,99,4,"WHEELCHAIR ACCESSORY, WHEELCHAIR SEAT OR BACK CUSHION, DOES NOT MEET SPECIFIC CODE CRITERIA OR NO WRITTEN CODING VERIFICATION FROM DME PDAC",Seat&sol;back cus no dmepdac ver,N,09/23/2025
33317,34,A4280,97,1,"ADHESIVE SKIN SUPPORT ATTACHMENT FOR USE WITH EXTERNAL BREAST PROSTHESIS, EACH",Brst prsths adhsv attchmnt,N,03/27/2025
33317,34,L8000,97,1,"BREAST PROSTHESIS, MASTECTOMY BRA, WITHOUT INTEGRATED BREAST PROSTHESIS FORM, ANY SIZE, ANY TYPE",Mastectomy bra,N,03/27/2025
33317,34,L8001,97,1,"BREAST PROSTHESIS, MASTECTOMY BRA, WITH INTEGRATED BREAST PROSTHESIS FORM, UNILATERAL, ANY SIZE, ANY TYPE",Breast prosthesis bra &amp; form,N,03/27/2025
33317,34,L8002,97,1,"BREAST PROSTHESIS, MASTECTOMY BRA, WITH INTEGRATED BREAST PROSTHESIS FORM, BILATERAL, ANY SIZE, ANY TYPE",Brst prsth bra &amp; bilat form,N,03/27/2025
33317,34,L8015,97,1,"EXTERNAL BREAST PROSTHESIS GARMENT, WITH MASTECTOMY FORM, POST MASTECTOMY",Ext breastprosthesis garment,N,03/27/2025
33317,34,L8020,97,1,"BREAST PROSTHESIS, MASTECTOMY FORM",Mastectomy form,N,03/27/2025
33317,34,L8030,97,1,"BREAST PROSTHESIS, SILICONE OR EQUAL, WITHOUT INTEGRAL ADHESIVE",Breast prosthes w&sol;o adhesive,N,03/27/2025
33317,34,L8031,97,1,"BREAST PROSTHESIS, SILICONE OR EQUAL, WITH INTEGRAL ADHESIVE",Breast prosthesis w adhesive,N,03/27/2025
