56340,32,"Removal of Subcutaneous Defibrillator Lead from Trunk Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JPT3FZ,8,06/20/2025,N,38481
56340,32,"Removal of Cardiac Rhythm Related Device from Trunk Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JPT3PZ,8,06/20/2025,N,38487
56326,28,"Insertion of Defibrillator Lead into Coronary Vein, Percutaneous Approach",1,02H43KZ,4,02/22/2023,N,4803
56326,28,"Insertion of Defibrillator Lead into Right Atrium, Open Approach",1,02H60KZ,4,02/22/2023,N,4821
56326,28,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Approach",1,02H63KZ,4,02/22/2023,N,4830
56326,28,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Endoscopic Approach",1,02H64KZ,4,02/22/2023,N,4839
56326,28,"Insertion of Defibrillator Lead into Left Atrium, Open Approach",1,02H70KZ,4,02/22/2023,N,4848
56326,28,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Approach",1,02H73KZ,4,02/22/2023,N,4857
56326,28,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Endoscopic Approach",1,02H74KZ,4,02/22/2023,N,4866
56326,28,"Insertion of Defibrillator Lead into Right Ventricle, Open Approach",1,02HK0KZ,4,02/22/2023,N,4890
56326,28,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Approach",1,02HK3KZ,4,02/22/2023,N,4899
56326,28,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Endoscopic Approach",1,02HK4KZ,4,02/22/2023,N,4908
56326,28,"Insertion of Defibrillator Lead into Left Ventricle, Open Approach",1,02HL0KZ,4,02/22/2023,N,4917
56326,28,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Approach",1,02HL3KZ,4,02/22/2023,N,4926
56326,28,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Endoscopic Approach",1,02HL4KZ,4,02/22/2023,N,4935
56326,28,"Removal of Cardiac Lead from Heart, Open Approach",1,02PA0MZ,4,02/22/2023,N,5259
