lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
36700,16,341,12,1,01/29/2020
36700,16,347,12,1,01/29/2020
36700,16,342,12,1,01/29/2020
36700,16,350,12,1,01/29/2020
36700,16,343,12,1,01/29/2020
36700,16,348,12,1,01/29/2020
36700,16,344,12,1,01/29/2020
36700,16,349,12,1,01/29/2020
36702,20,360,12,1,10/08/2025
36702,20,364,12,1,10/08/2025
36702,20,365,12,1,10/08/2025
36702,20,361,12,1,10/08/2025
36702,20,366,12,1,10/08/2025
36702,20,362,12,1,10/08/2025
36702,20,367,12,1,10/08/2025
36702,20,363,12,1,10/08/2025
36702,20,353,12,1,10/08/2025
36702,20,357,12,1,10/08/2025
36702,20,352,12,1,10/08/2025
36702,20,356,12,1,10/08/2025
36702,20,354,12,1,10/08/2025
36702,20,359,12,1,10/08/2025
36702,20,355,12,1,10/08/2025
36702,20,358,12,1,10/08/2025
36702,20,351,12,1,10/08/2025
36702,20,345,12,1,10/08/2025
36702,20,340,12,1,10/08/2025
36702,20,346,12,1,10/08/2025
36702,20,341,12,1,10/08/2025
36702,20,347,12,1,10/08/2025
36702,20,342,12,1,10/08/2025
36702,20,350,12,1,10/08/2025
36702,20,343,12,1,10/08/2025
36702,20,348,12,1,10/08/2025
36702,20,344,12,1,10/08/2025
36702,20,349,12,1,10/08/2025
36704,23,360,12,1,10/14/2025
36704,23,364,12,1,10/14/2025
36704,23,365,12,1,10/14/2025
36704,23,361,12,1,10/14/2025
36704,23,366,12,1,10/14/2025
36704,23,362,12,1,10/14/2025
36704,23,367,12,1,10/14/2025
36704,23,363,12,1,10/14/2025
36704,23,353,12,1,10/14/2025
36704,23,357,12,1,10/14/2025
36704,23,352,12,1,10/14/2025
36704,23,356,12,1,10/14/2025
36704,23,354,12,1,10/14/2025
36704,23,359,12,1,10/14/2025
36704,23,355,12,1,10/14/2025
36704,23,358,12,1,10/14/2025
36704,23,351,12,1,10/14/2025
36704,23,345,12,1,10/14/2025
36704,23,340,12,1,10/14/2025
36704,23,346,12,1,10/14/2025
36704,23,341,12,1,10/14/2025
36704,23,347,12,1,10/14/2025
36704,23,342,12,1,10/14/2025
36704,23,350,12,1,10/14/2025
36704,23,343,12,1,10/14/2025
36704,23,348,12,1,10/14/2025
36704,23,344,12,1,10/14/2025
36704,23,349,12,1,10/14/2025
36706,23,353,12,1,09/30/2025
36706,23,357,12,1,09/30/2025
36706,23,352,12,1,09/30/2025
36706,23,356,12,1,09/30/2025
36706,23,354,12,1,09/30/2025
36706,23,359,12,1,09/30/2025
36706,23,355,12,1,09/30/2025
36706,23,358,12,1,09/30/2025
36706,23,351,12,1,09/30/2025
36706,23,345,12,1,09/30/2025
36706,23,340,12,1,09/30/2025
36706,23,346,12,1,09/30/2025
36706,23,341,12,1,09/30/2025
36706,23,347,12,1,09/30/2025
36706,23,342,12,1,09/30/2025
36706,23,350,12,1,09/30/2025
36706,23,343,12,1,09/30/2025
36706,23,348,12,1,09/30/2025
36706,23,344,12,1,09/30/2025
36706,23,349,12,1,09/30/2025
36707,40,353,12,1,12/23/2024
36707,40,357,12,1,12/23/2024
36707,40,352,12,1,12/23/2024
36707,40,356,12,1,12/23/2024
36707,40,354,12,1,12/23/2024
36707,40,359,12,1,12/23/2024
36707,40,355,12,1,12/23/2024
36707,40,358,12,1,12/23/2024
36707,40,351,12,1,12/23/2024
36707,40,345,12,1,12/23/2024
36707,40,340,12,1,12/23/2024
36707,40,346,12,1,12/23/2024
36707,40,341,12,1,12/23/2024
36707,40,347,12,1,12/23/2024
36707,40,342,12,1,12/23/2024
36707,40,350,12,1,12/23/2024
36707,40,343,12,1,12/23/2024
36707,40,348,12,1,12/23/2024
36707,40,344,12,1,12/23/2024
36707,40,349,12,1,12/23/2024
36715,58,331,12,1,03/14/2025
36715,58,335,12,1,03/14/2025
36715,58,332,12,1,03/14/2025
36715,58,336,12,1,03/14/2025
36715,58,333,12,1,03/14/2025
36715,58,337,12,1,03/14/2025
36715,58,334,12,1,03/14/2025
36715,58,338,12,1,03/14/2025
36715,58,339,12,1,03/14/2025
36715,58,327,12,1,03/14/2025
36715,58,325,12,1,03/14/2025
36715,58,328,12,1,03/14/2025
36715,58,326,12,1,03/14/2025
36715,58,329,12,1,03/14/2025
36715,58,330,12,1,03/14/2025
36715,58,314,12,1,03/14/2025
36715,58,319,12,1,03/14/2025
36715,58,315,12,1,03/14/2025
36715,58,320,12,1,03/14/2025
36715,58,316,12,1,03/14/2025
36715,58,321,12,1,03/14/2025
36715,58,317,12,1,03/14/2025
36715,58,322,12,1,03/14/2025
36715,58,318,12,1,03/14/2025
36715,58,323,12,1,03/14/2025
36715,58,324,12,1,03/14/2025
36761,20,391,12,1,07/21/2023
36761,20,394,12,1,07/21/2023
36761,20,392,12,1,07/21/2023
36761,20,395,12,1,07/21/2023
36761,20,393,12,1,07/21/2023
36761,20,396,12,1,07/21/2023
36761,20,374,13,1,07/21/2023
36761,20,378,13,1,07/21/2023
36761,20,375,13,1,07/21/2023
36761,20,379,13,1,07/21/2023
36761,20,376,13,1,07/21/2023
36761,20,380,13,1,07/21/2023
36761,20,377,13,1,07/21/2023
36761,20,381,13,1,07/21/2023
36767,27,368,12,1,10/02/2019
36767,27,370,12,1,10/02/2019
36767,27,369,12,1,10/02/2019
36767,27,371,12,1,10/02/2019
36767,27,372,12,1,10/02/2019
36797,22,143,8,1,07/21/2025
36797,22,147,9,1,07/21/2025
36797,22,144,8,1,07/21/2025
36797,22,148,9,1,07/21/2025
36797,22,145,8,1,07/21/2025
36797,22,149,9,1,07/21/2025
36797,22,146,8,1,07/21/2025
36797,22,151,9,1,07/21/2025
36797,22,268,8,1,07/21/2025
36797,22,264,8,1,07/21/2025
36797,22,265,9,1,07/21/2025
36797,22,266,8,1,07/21/2025
36797,22,267,9,1,07/21/2025
36805,27,143,8,1,04/21/2026
36805,27,147,9,1,04/21/2026
36805,27,144,8,1,04/21/2026
36805,27,148,9,1,04/21/2026
36805,27,145,8,1,04/21/2026
36805,27,149,9,1,04/21/2026
36805,27,146,8,1,04/21/2026
36805,27,151,9,1,04/21/2026
36805,27,268,8,1,04/21/2026
36805,27,264,8,1,04/21/2026
36805,27,265,9,1,04/21/2026
36805,27,266,8,1,04/21/2026
36805,27,267,9,1,04/21/2026
36807,45,143,8,1,05/20/2025
36807,45,147,9,1,05/20/2025
36807,45,144,8,1,05/20/2025
36807,45,148,9,1,05/20/2025
36807,45,145,8,1,05/20/2025
36807,45,149,9,1,05/20/2025
36807,45,146,8,1,05/20/2025
36807,45,151,9,1,05/20/2025
36807,45,268,8,1,05/20/2025
36807,45,264,8,1,05/20/2025
36807,45,265,9,1,05/20/2025
36807,45,266,8,1,05/20/2025
36807,45,267,9,1,05/20/2025
36811,16,143,8,1,04/22/2025
36811,16,147,9,1,04/22/2025
36811,16,144,8,1,04/22/2025
36811,16,148,9,1,04/22/2025
36811,16,145,8,1,04/22/2025
36811,16,149,9,1,04/22/2025
36811,16,146,8,1,04/22/2025
36811,16,151,9,1,04/22/2025
36811,16,268,8,1,04/22/2025
36811,16,264,8,1,04/22/2025
36811,16,265,9,1,04/22/2025
36811,16,266,8,1,04/22/2025
36811,16,267,9,1,04/22/2025
36815,26,143,8,1,07/19/2023
36815,26,147,9,1,07/19/2023
36815,26,144,8,1,07/19/2023
36815,26,148,9,1,07/19/2023
36815,26,145,8,1,07/19/2023
36815,26,149,9,1,07/19/2023
36815,26,146,8,1,07/19/2023
36815,26,151,9,1,07/19/2023
36815,26,268,8,1,07/19/2023
36815,26,264,8,1,07/19/2023
36815,26,265,9,1,07/19/2023
36815,26,266,8,1,07/19/2023
36815,26,267,9,1,07/19/2023
36831,35,500,8,1,07/14/2026
36831,35,504,9,1,07/14/2026
36831,35,501,8,1,07/14/2026
36831,35,505,9,1,07/14/2026
36831,35,502,8,1,07/14/2026
36831,35,506,9,1,07/14/2026
36831,35,507,13,1,07/14/2026
36831,35,509,13,1,07/14/2026
36831,35,508,13,1,07/14/2026
36831,35,510,13,1,07/14/2026
36831,35,511,13,1,07/14/2026
36831,35,512,13,1,07/14/2026
36831,35,517,13,1,07/14/2026
36831,35,519,13,1,07/14/2026
36831,35,514,13,1,07/14/2026
36831,35,520,13,1,07/14/2026
36831,35,515,13,1,07/14/2026
36831,35,521,13,1,07/14/2026
36831,35,513,13,1,07/14/2026
36831,35,523,13,1,07/14/2026
36831,35,516,13,1,07/14/2026
36831,35,522,13,1,07/14/2026
36839,23,143,8,1,06/17/2025
36839,23,147,9,1,06/17/2025
36839,23,144,8,1,06/17/2025
36839,23,148,9,1,06/17/2025
36839,23,145,8,1,06/17/2025
36839,23,149,9,1,06/17/2025
36839,23,146,8,1,06/17/2025
36839,23,151,9,1,06/17/2025
36839,23,268,8,1,06/17/2025
36839,23,264,8,1,06/17/2025
36839,23,265,9,1,06/17/2025
36839,23,266,8,1,06/17/2025
36839,23,267,9,1,06/17/2025
36846,21,360,12,1,10/08/2025
36846,21,364,12,1,10/08/2025
36846,21,365,12,1,10/08/2025
36846,21,361,12,1,10/08/2025
36846,21,366,12,1,10/08/2025
36846,21,362,12,1,10/08/2025
36846,21,367,12,1,10/08/2025
36846,21,363,12,1,10/08/2025
36846,21,353,12,1,10/08/2025
36846,21,357,12,1,10/08/2025
36846,21,352,12,1,10/08/2025
36846,21,356,12,1,10/08/2025
36846,21,354,12,1,10/08/2025
36846,21,359,12,1,10/08/2025
36846,21,355,12,1,10/08/2025
36846,21,358,12,1,10/08/2025
36846,21,351,12,1,10/08/2025
36846,21,345,12,1,10/08/2025
36846,21,340,12,1,10/08/2025
36846,21,346,12,1,10/08/2025
36846,21,341,12,1,10/08/2025
36846,21,347,12,1,10/08/2025
36846,21,342,12,1,10/08/2025
36846,21,350,12,1,10/08/2025
36846,21,343,12,1,10/08/2025
36846,21,348,12,1,10/08/2025
36846,21,344,12,1,10/08/2025
36846,21,349,12,1,10/08/2025
36850,25,500,8,1,07/14/2026
36850,25,504,9,1,07/14/2026
36850,25,501,8,1,07/14/2026
36850,25,505,9,1,07/14/2026
36850,25,502,8,1,07/14/2026
36850,25,506,9,1,07/14/2026
36850,25,507,13,1,07/14/2026
36850,25,509,13,1,07/14/2026
36850,25,508,13,1,07/14/2026
36850,25,510,13,1,07/14/2026
36850,25,511,13,1,07/14/2026
36850,25,512,13,1,07/14/2026
36850,25,517,13,1,07/14/2026
36850,25,519,13,1,07/14/2026
36850,25,514,13,1,07/14/2026
36850,25,520,13,1,07/14/2026
36850,25,515,13,1,07/14/2026
36850,25,521,13,1,07/14/2026
36850,25,513,13,1,07/14/2026
36850,25,523,13,1,07/14/2026
36850,25,516,13,1,07/14/2026
36850,25,522,13,1,07/14/2026
36857,17,353,12,1,01/29/2020
36857,17,357,12,1,01/29/2020
36857,17,352,12,1,01/29/2020
36857,17,356,12,1,01/29/2020
36857,17,354,12,1,01/29/2020
36857,17,359,12,1,01/29/2020
36857,17,355,12,1,01/29/2020
36857,17,358,12,1,01/29/2020
36857,17,351,12,1,01/29/2020
36857,17,345,12,1,01/29/2020
36857,17,340,12,1,01/29/2020
36857,17,346,12,1,01/29/2020
36857,17,341,12,1,01/29/2020
36857,17,347,12,1,01/29/2020
36857,17,342,12,1,01/29/2020
36857,17,350,12,1,01/29/2020
36857,17,343,12,1,01/29/2020
36857,17,348,12,1,01/29/2020
36857,17,344,12,1,01/29/2020
36857,17,349,12,1,01/29/2020
36859,27,353,12,1,04/02/2024
36859,27,357,12,1,04/02/2024
36859,27,352,12,1,04/02/2024
36859,27,356,12,1,04/02/2024
36859,27,354,12,1,04/02/2024
36859,27,359,12,1,04/02/2024
36859,27,355,12,1,04/02/2024
36859,27,358,12,1,04/02/2024
36859,27,351,12,1,04/02/2024
36859,27,345,12,1,04/02/2024
36859,27,340,12,1,04/02/2024
36859,27,346,12,1,04/02/2024
36859,27,341,12,1,04/02/2024
36859,27,347,12,1,04/02/2024
36859,27,342,12,1,04/02/2024
36859,27,350,12,1,04/02/2024
36859,27,343,12,1,04/02/2024
36859,27,348,12,1,04/02/2024
36859,27,344,12,1,04/02/2024
36859,27,349,12,1,04/02/2024
36861,25,360,12,1,09/02/2025
36861,25,364,12,1,09/02/2025
36861,25,365,12,1,09/02/2025
36861,25,361,12,1,09/02/2025
36861,25,366,12,1,09/02/2025
36861,25,362,12,1,09/02/2025
36861,25,367,12,1,09/02/2025
36861,25,363,12,1,09/02/2025
36861,25,353,12,1,09/02/2025
36861,25,357,12,1,09/02/2025
36861,25,352,12,1,09/02/2025
36861,25,356,12,1,09/02/2025
36861,25,354,12,1,09/02/2025
36861,25,359,12,1,09/02/2025
36861,25,355,12,1,09/02/2025
36861,25,358,12,1,09/02/2025
36861,25,351,12,1,09/02/2025
36861,25,345,12,1,09/02/2025
36861,25,340,12,1,09/02/2025
36861,25,346,12,1,09/02/2025
36861,25,341,12,1,09/02/2025
36861,25,347,12,1,09/02/2025
36861,25,342,12,1,09/02/2025
36861,25,350,12,1,09/02/2025
36861,25,343,12,1,09/02/2025
36861,25,348,12,1,09/02/2025
36861,25,344,12,1,09/02/2025
36861,25,349,12,1,09/02/2025
36864,21,360,12,1,10/08/2025
36864,21,364,12,1,10/08/2025
36864,21,365,12,1,10/08/2025
36864,21,361,12,1,10/08/2025
36864,21,366,12,1,10/08/2025
36864,21,362,12,1,10/08/2025
36864,21,367,12,1,10/08/2025
36864,21,363,12,1,10/08/2025
36864,21,353,12,1,10/08/2025
36864,21,357,12,1,10/08/2025
36864,21,352,12,1,10/08/2025
36864,21,356,12,1,10/08/2025
36864,21,354,12,1,10/08/2025
36864,21,359,12,1,10/08/2025
36864,21,355,12,1,10/08/2025
36864,21,358,12,1,10/08/2025
36864,21,351,12,1,10/08/2025
36864,21,345,12,1,10/08/2025
36864,21,340,12,1,10/08/2025
36864,21,346,12,1,10/08/2025
36864,21,341,12,1,10/08/2025
36864,21,347,12,1,10/08/2025
36864,21,342,12,1,10/08/2025
36864,21,350,12,1,10/08/2025
36864,21,343,12,1,10/08/2025
36864,21,348,12,1,10/08/2025
36864,21,344,12,1,10/08/2025
36864,21,349,12,1,10/08/2025
36866,18,353,12,1,02/23/2021
36866,18,357,12,1,02/23/2021
36866,18,352,12,1,02/23/2021
36866,18,356,12,1,02/23/2021
36866,18,354,12,1,02/23/2021
36866,18,359,12,1,02/23/2021
36866,18,355,12,1,02/23/2021
36866,18,358,12,1,02/23/2021
36866,18,351,12,1,02/23/2021
36866,18,345,12,1,02/23/2021
36866,18,340,12,1,02/23/2021
36866,18,346,12,1,02/23/2021
36866,18,341,12,1,02/23/2021
36866,18,347,12,1,02/23/2021
36866,18,342,12,1,02/23/2021
36866,18,350,12,1,02/23/2021
36866,18,343,12,1,02/23/2021
36866,18,348,12,1,02/23/2021
36866,18,344,12,1,02/23/2021
36866,18,349,12,1,02/23/2021
36868,25,353,12,1,05/14/2020
36868,25,357,12,1,05/14/2020
36868,25,352,12,1,05/14/2020
36868,25,356,12,1,05/14/2020
36868,25,354,12,1,05/14/2020
36868,25,359,12,1,05/14/2020
36868,25,355,12,1,05/14/2020
36868,25,358,12,1,05/14/2020
36868,25,351,12,1,05/14/2020
36868,25,345,12,1,05/14/2020
36868,25,340,12,1,05/14/2020
36868,25,346,12,1,05/14/2020
36868,25,341,12,1,05/14/2020
36868,25,347,12,1,05/14/2020
36868,25,342,12,1,05/14/2020
36868,25,350,12,1,05/14/2020
36868,25,343,12,1,05/14/2020
36868,25,348,12,1,05/14/2020
36868,25,344,12,1,05/14/2020
36868,25,349,12,1,05/14/2020
36889,25,353,12,1,09/19/2019
36889,25,357,12,1,09/19/2019
36889,25,352,12,1,09/19/2019
36889,25,356,12,1,09/19/2019
36889,25,354,12,1,09/19/2019
36889,25,359,12,1,09/19/2019
36889,25,355,12,1,09/19/2019
36889,25,358,12,1,09/19/2019
36889,25,351,12,1,09/19/2019
36889,25,345,12,1,09/19/2019
36889,25,340,12,1,09/19/2019
36889,25,346,12,1,09/19/2019
36889,25,341,12,1,09/19/2019
36889,25,347,12,1,09/19/2019
36889,25,342,12,1,09/19/2019
36889,25,350,12,1,09/19/2019
36889,25,343,12,1,09/19/2019
36889,25,348,12,1,09/19/2019
36889,25,344,12,1,09/19/2019
36889,25,349,12,1,09/19/2019
36902,16,239,8,1,02/27/2026
36902,16,228,9,2,02/27/2026
36902,16,240,8,1,02/27/2026
36902,16,238,9,2,02/27/2026
36906,20,239,8,1,03/25/2026
36906,20,228,9,2,03/25/2026
36906,20,240,8,1,03/25/2026
36906,20,238,9,2,03/25/2026
36912,30,391,12,1,12/01/2021
36912,30,394,12,1,12/01/2021
36912,30,392,12,1,12/01/2021
36912,30,395,12,1,12/01/2021
36912,30,393,12,1,12/01/2021
36912,30,396,12,1,12/01/2021
36912,30,374,13,1,12/01/2021
36912,30,378,13,1,12/01/2021
36912,30,375,13,1,12/01/2021
36912,30,379,13,1,12/01/2021
36912,30,376,13,1,12/01/2021
36912,30,380,13,1,12/01/2021
36912,30,377,13,1,12/01/2021
36912,30,381,13,1,12/01/2021
36920,107,331,12,1,04/10/2026
36920,107,335,12,1,04/10/2026
36920,107,332,12,1,04/10/2026
36920,107,336,12,1,04/10/2026
36920,107,333,12,1,04/10/2026
36920,107,337,12,1,04/10/2026
36920,107,334,12,1,04/10/2026
36920,107,338,12,1,04/10/2026
36920,107,339,12,1,04/10/2026
36920,107,327,12,1,04/10/2026
36920,107,325,12,1,04/10/2026
36920,107,328,12,1,04/10/2026
36920,107,326,12,1,04/10/2026
36920,107,329,12,1,04/10/2026
36920,107,330,12,1,04/10/2026
36920,107,314,12,1,04/10/2026
36920,107,319,12,1,04/10/2026
36920,107,315,12,1,04/10/2026
36920,107,320,12,1,04/10/2026
36920,107,316,12,1,04/10/2026
36920,107,321,12,1,04/10/2026
36920,107,317,12,1,04/10/2026
36920,107,322,12,1,04/10/2026
36920,107,318,12,1,04/10/2026
36920,107,323,12,1,04/10/2026
36920,107,324,12,1,04/10/2026
36941,22,360,12,1,01/26/2026
36941,22,364,12,1,01/26/2026
36941,22,365,12,1,01/26/2026
36941,22,361,12,1,01/26/2026
36941,22,366,12,1,01/26/2026
36941,22,362,12,1,01/26/2026
36941,22,367,12,1,01/26/2026
36941,22,363,12,1,01/26/2026
36941,22,353,12,1,01/26/2026
36941,22,357,12,1,01/26/2026
36941,22,352,12,1,01/26/2026
36941,22,356,12,1,01/26/2026
36941,22,354,12,1,01/26/2026
36941,22,359,12,1,01/26/2026
36941,22,355,12,1,01/26/2026
36941,22,358,12,1,01/26/2026
36941,22,351,12,1,01/26/2026
36941,22,345,12,1,01/26/2026
36941,22,340,12,1,01/26/2026
36941,22,346,12,1,01/26/2026
36941,22,341,12,1,01/26/2026
36941,22,347,12,1,01/26/2026
36941,22,342,12,1,01/26/2026
36941,22,350,12,1,01/26/2026
36941,22,343,12,1,01/26/2026
36941,22,348,12,1,01/26/2026
36941,22,344,12,1,01/26/2026
36941,22,349,12,1,01/26/2026
36947,21,353,12,1,12/21/2021
36947,21,357,12,1,12/21/2021
36947,21,352,12,1,12/21/2021
36947,21,356,12,1,12/21/2021
36947,21,354,12,1,12/21/2021
36947,21,359,12,1,12/21/2021
36947,21,355,12,1,12/21/2021
36947,21,358,12,1,12/21/2021
36947,21,351,12,1,12/21/2021
36947,21,345,12,1,12/21/2021
36947,21,340,12,1,12/21/2021
36947,21,346,12,1,12/21/2021
36947,21,341,12,1,12/21/2021
36947,21,347,12,1,12/21/2021
36947,21,342,12,1,12/21/2021
36947,21,350,12,1,12/21/2021
36947,21,343,12,1,12/21/2021
36947,21,348,12,1,12/21/2021
36947,21,344,12,1,12/21/2021
36947,21,349,12,1,12/21/2021
36951,20,239,8,1,09/26/2025
36951,20,228,9,2,09/26/2025
36951,20,240,8,1,09/26/2025
36951,20,238,9,2,09/26/2025
36975,24,239,8,1,02/20/2026
36975,24,228,9,2,02/20/2026
36975,24,240,8,1,02/20/2026
36975,24,238,9,2,02/20/2026
37001,21,143,8,1,09/15/2025
37001,21,147,9,1,09/15/2025
37001,21,144,8,1,09/15/2025
37001,21,148,9,1,09/15/2025
37001,21,145,8,1,09/15/2025
37001,21,149,9,1,09/15/2025
37001,21,146,8,1,09/15/2025
37001,21,151,9,1,09/15/2025
37001,21,268,8,1,09/15/2025
37001,21,264,8,1,09/15/2025
37001,21,265,9,1,09/15/2025
37001,21,266,8,1,09/15/2025
37001,21,267,9,1,09/15/2025
37003,14,143,8,1,08/23/2023
37003,14,147,9,1,08/23/2023
37003,14,144,8,1,08/23/2023
37003,14,148,9,1,08/23/2023
37003,14,145,8,1,08/23/2023
37003,14,149,9,1,08/23/2023
37003,14,146,8,1,08/23/2023
37003,14,151,9,1,08/23/2023
37003,14,268,8,1,08/23/2023
37003,14,264,8,1,08/23/2023
37003,14,265,9,1,08/23/2023
37003,14,266,8,1,08/23/2023
37003,14,267,9,1,08/23/2023
37011,24,143,8,1,12/22/2025
37011,24,147,9,1,12/22/2025
37011,24,144,8,1,12/22/2025
37011,24,148,9,1,12/22/2025
37011,24,145,8,1,12/22/2025
37011,24,149,9,1,12/22/2025
37011,24,146,8,1,12/22/2025
37011,24,151,9,1,12/22/2025
37011,24,268,8,1,12/22/2025
37011,24,264,8,1,12/22/2025
37011,24,265,9,1,12/22/2025
37011,24,266,8,1,12/22/2025
37011,24,267,9,1,12/22/2025
37015,27,143,8,1,08/20/2025
37015,27,147,9,1,08/20/2025
37015,27,144,8,1,08/20/2025
37015,27,148,9,1,08/20/2025
37015,27,145,8,1,08/20/2025
37015,27,149,9,1,08/20/2025
37015,27,146,8,1,08/20/2025
37015,27,151,9,1,08/20/2025
37015,27,268,8,1,08/20/2025
37015,27,264,8,1,08/20/2025
37015,27,265,9,1,08/20/2025
37015,27,266,8,1,08/20/2025
37015,27,267,9,1,08/20/2025
37020,26,353,12,1,02/07/2025
37020,26,357,12,1,02/07/2025
37020,26,352,12,1,02/07/2025
37020,26,356,12,1,02/07/2025
37020,26,354,12,1,02/07/2025
37020,26,359,12,1,02/07/2025
37020,26,355,12,1,02/07/2025
37020,26,358,12,1,02/07/2025
37020,26,351,12,1,02/07/2025
37020,26,345,12,1,02/07/2025
37020,26,340,12,1,02/07/2025
37020,26,346,12,1,02/07/2025
37020,26,341,12,1,02/07/2025
37020,26,347,12,1,02/07/2025
37020,26,342,12,1,02/07/2025
37020,26,350,12,1,02/07/2025
37020,26,343,12,1,02/07/2025
37020,26,348,12,1,02/07/2025
37020,26,344,12,1,02/07/2025
37020,26,349,12,1,02/07/2025
37022,30,391,12,1,04/16/2024
37022,30,394,12,1,04/16/2024
37022,30,392,12,1,04/16/2024
37022,30,395,12,1,04/16/2024
37022,30,393,12,1,04/16/2024
37022,30,396,12,1,04/16/2024
37022,30,374,13,1,04/16/2024
37022,30,378,13,1,04/16/2024
37022,30,375,13,1,04/16/2024
37022,30,379,13,1,04/16/2024
37022,30,376,13,1,04/16/2024
37022,30,380,13,1,04/16/2024
37022,30,377,13,1,04/16/2024
37022,30,381,13,1,04/16/2024
37027,20,353,12,1,06/09/2023
37027,20,357,12,1,06/09/2023
37027,20,352,12,1,06/09/2023
37027,20,356,12,1,06/09/2023
37027,20,354,12,1,06/09/2023
37027,20,359,12,1,06/09/2023
37027,20,355,12,1,06/09/2023
37027,20,358,12,1,06/09/2023
37027,20,351,12,1,06/09/2023
37027,20,345,12,1,06/09/2023
37027,20,340,12,1,06/09/2023
37027,20,346,12,1,06/09/2023
37027,20,341,12,1,06/09/2023
37027,20,347,12,1,06/09/2023
37027,20,342,12,1,06/09/2023
37027,20,350,12,1,06/09/2023
37027,20,343,12,1,06/09/2023
37027,20,348,12,1,06/09/2023
37027,20,344,12,1,06/09/2023
37027,20,349,12,1,06/09/2023
37031,35,391,12,1,04/21/2022
37031,35,394,12,1,04/21/2022
37031,35,392,12,1,04/21/2022
37031,35,395,12,1,04/21/2022
37031,35,393,12,1,04/21/2022
37031,35,396,12,1,04/21/2022
37031,35,374,13,1,04/21/2022
37031,35,378,13,1,04/21/2022
37031,35,375,13,1,04/21/2022
37031,35,379,13,1,04/21/2022
37031,35,376,13,1,04/21/2022
37031,35,380,13,1,04/21/2022
37031,35,377,13,1,04/21/2022
37031,35,381,13,1,04/21/2022
37033,30,391,12,1,06/20/2022
37033,30,394,12,1,06/20/2022
37033,30,392,12,1,06/20/2022
37033,30,395,12,1,06/20/2022
37033,30,393,12,1,06/20/2022
37033,30,396,12,1,06/20/2022
37033,30,374,13,1,06/20/2022
37033,30,378,13,1,06/20/2022
37033,30,375,13,1,06/20/2022
37033,30,379,13,1,06/20/2022
37033,30,376,13,1,06/20/2022
37033,30,380,13,1,06/20/2022
37033,30,377,13,1,06/20/2022
37033,30,381,13,1,06/20/2022
37054,22,360,12,1,10/14/2025
37054,22,364,12,1,10/14/2025
37054,22,365,12,1,10/14/2025
37054,22,361,12,1,10/14/2025
37054,22,366,12,1,10/14/2025
37054,22,362,12,1,10/14/2025
37054,22,367,12,1,10/14/2025
37054,22,363,12,1,10/14/2025
37054,22,353,12,1,10/14/2025
37054,22,357,12,1,10/14/2025
37054,22,352,12,1,10/14/2025
37054,22,356,12,1,10/14/2025
37054,22,354,12,1,10/14/2025
37054,22,359,12,1,10/14/2025
37054,22,355,12,1,10/14/2025
37054,22,358,12,1,10/14/2025
37054,22,351,12,1,10/14/2025
37054,22,345,12,1,10/14/2025
37054,22,340,12,1,10/14/2025
37054,22,346,12,1,10/14/2025
37054,22,341,12,1,10/14/2025
37054,22,347,12,1,10/14/2025
37054,22,342,12,1,10/14/2025
37054,22,350,12,1,10/14/2025
37054,22,343,12,1,10/14/2025
37054,22,348,12,1,10/14/2025
37054,22,344,12,1,10/14/2025
37054,22,349,12,1,10/14/2025
37062,25,353,12,1,09/23/2025
37062,25,357,12,1,09/23/2025
37062,25,352,12,1,09/23/2025
37062,25,356,12,1,09/23/2025
37062,25,354,12,1,09/23/2025
37062,25,359,12,1,09/23/2025
37062,25,355,12,1,09/23/2025
37062,25,358,12,1,09/23/2025
37062,25,351,12,1,09/23/2025
37062,25,345,12,1,09/23/2025
37062,25,340,12,1,09/23/2025
37062,25,346,12,1,09/23/2025
37062,25,341,12,1,09/23/2025
37062,25,347,12,1,09/23/2025
37062,25,342,12,1,09/23/2025
37062,25,350,12,1,09/23/2025
37062,25,343,12,1,09/23/2025
37062,25,348,12,1,09/23/2025
37062,25,344,12,1,09/23/2025
37062,25,349,12,1,09/23/2025
37066,31,360,12,1,10/08/2025
37066,31,364,12,1,10/08/2025
37066,31,365,12,1,10/08/2025
37066,31,361,12,1,10/08/2025
37066,31,366,12,1,10/08/2025
37066,31,362,12,1,10/08/2025
37066,31,367,12,1,10/08/2025
37066,31,363,12,1,10/08/2025
37066,31,353,12,1,10/08/2025
37066,31,357,12,1,10/08/2025
37066,31,352,12,1,10/08/2025
37066,31,356,12,1,10/08/2025
37066,31,354,12,1,10/08/2025
37066,31,359,12,1,10/08/2025
37066,31,355,12,1,10/08/2025
37066,31,358,12,1,10/08/2025
37066,31,351,12,1,10/08/2025
37066,31,345,12,1,10/08/2025
37066,31,340,12,1,10/08/2025
37066,31,346,12,1,10/08/2025
37066,31,341,12,1,10/08/2025
37066,31,347,12,1,10/08/2025
37066,31,342,12,1,10/08/2025
37066,31,350,12,1,10/08/2025
37066,31,343,12,1,10/08/2025
37066,31,348,12,1,10/08/2025
37066,31,344,12,1,10/08/2025
37066,31,349,12,1,10/08/2025
37068,23,353,12,1,02/15/2021
37068,23,357,12,1,02/15/2021
37068,23,352,12,1,02/15/2021
37068,23,356,12,1,02/15/2021
37068,23,354,12,1,02/15/2021
37068,23,359,12,1,02/15/2021
